consumer_id,child_age_group,region,city_tier,awareness,price_sensitivity,brand_trust,adherence_score,current_brand,consumer_segment
CON01843,6-12 years,South,T1,2,1.0,3,0.766,Other brand,Low-awareness
CON01844,0-12 months,North,T1,3,1.0,5,0.659,Other brand,Mainstream
CON01845,0-12 months,South,T1,4,5.0,5,0.658,Other brand,Price-sensitive
CON01846,0-12 months,Central,T2,2,4.0,3,0.492,Other brand,Low-awareness
CON01847,6-12 years,North,T2,3,4.0,2,0.567,Other brand,Price-sensitive
CON01848,0-12 months,South,T1,3,4.0,4,0.712,Other brand,Price-sensitive
CON01849,0-12 months,South,T3,3,4.0,4,0.756,Other brand,Price-sensitive
CON01850,6-12 years,Central,T3,5,3.0,3,0.286,Other brand,Mainstream
CON01851,6-12 years,North,T2,4,4.0,4,0.766,Other brand,Price-sensitive
CON01852,6-12 years,South,T1,3,1.0,4,0.763,Not currently buying,Health-conscious
CON01853,6-12 years,North,T1,3,4.0,2,0.696,Other brand,Price-sensitive
CON01854,0-12 months,North,T2,5,3.0,5,0.797,Other brand,Health-conscious
CON01855,6-12 years,South,T2,4,4.0,3,0.749,Not currently buying,Price-sensitive
CON01856,0-12 months,West,T3,4,4.0,5,0.541,Not currently buying,Price-sensitive
CON01857,1-5 years,South,T1,2,3.0,4,0.368,Not currently buying,Low-awareness
CON01858,0-12 months,West,T1,3,3.0,3,0.625,DePURA Kids,Convenience-driven
CON01859,0-12 months,Central,T3,3,4.0,4,0.78,Other brand,Price-sensitive
CON01860,13-18 years,North,T1,3,4.0,3,0.593,DePURA Kids,Price-sensitive
CON01861,1-5 years,North,T1,4,3.0,5,0.719,Not currently buying,Convenience-driven
CON01862,0-12 months,East,T3,4,3.0,3,0.621,Other brand,Convenience-driven
CON01863,0-12 months,West,T1,3,3.0,5,0.624,Other brand,Mainstream
CON01864,13-18 years,South,T2,3,3.0,5,0.48,DePURA Kids,Mainstream
CON01865,13-18 years,Central,T2,5,3.0,4,0.843,Other brand,Health-conscious
CON01866,6-12 years,North,T1,4,1.0,3,0.451,Not currently buying,Mainstream
CON01867,1-5 years,North,T1,4,4.0,3,0.868,Other brand,Price-sensitive
CON01868,6-12 years,North,T1,4,4.0,4,0.374,Other brand,Price-sensitive
CON01869,0-12 months,Central,T2,4,5.0,5,0.64,DePURA Kids,Price-sensitive
CON01870,6-12 years,West,T1,4,2.0,4,0.685,DePURA Kids,Convenience-driven
CON01871,0-12 months,East,T2,3,3.0,5,0.54,Other brand,Convenience-driven
CON01872,6-12 years,North,T2,5,4.0,4,0.897,DePURA Kids,Price-sensitive
CON01873,13-18 years,West,T2,3,2.0,4,0.635,Other brand,Mainstream
CON01874,1-5 years,North,T1,3,4.0,4,0.311,Not currently buying,Price-sensitive
CON01875,6-12 years,South,T1,3,2.0,4,0.655,Other brand,Mainstream
CON01876,0-12 months,North,T2,5,4.0,5,0.917,DePURA Kids,Price-sensitive
CON01877,0-12 months,South,T1,2,4.0,4,0.469,Other brand,Low-awareness
CON01878,6-12 years,South,T1,4,2.0,4,0.64,Not currently buying,Mainstream
CON01879,0-12 months,East,T2,3,4.0,4,1.0,Other brand,Price-sensitive
CON01880,0-12 months,North,T2,3,3.0,4,0.321,Other brand,Mainstream
CON01881,1-5 years,South,T1,5,3.0,4,0.721,DePURA Kids,Convenience-driven
CON01882,13-18 years,West,T1,4,3.0,5,0.641,Not currently buying,Mainstream
CON01883,6-12 years,West,T1,4,3.0,4,0.307,Other brand,Mainstream
CON01884,0-12 months,East,T1,5,,3,0.931,Other brand,Convenience-driven
CON01885,0-12 months,East,T3,4,3.0,3,0.72,Other brand,Convenience-driven
CON01886,0-12 months,West,T1,5,2.0,4,0.961,DePURA Kids,Convenience-driven
CON01887,6-12 years,South,T1,3,2.0,3,0.387,Other brand,Convenience-driven
CON01888,0-12 months,South,T2,5,2.0,5,0.578,DePURA Kids,Mainstream
CON01889,6-12 years,West,T1,3,3.0,5,0.809,Other brand,Health-conscious
CON01890,1-5 years,North,T2,5,4.0,2,0.718,DePURA Kids,Price-sensitive
CON01891,0-12 months,South,T2,5,4.0,4,0.728,Other brand,Price-sensitive
CON01892,1-5 years,Central,T2,3,3.0,3,0.49,Other brand,Mainstream
CON01893,0-12 months,West,T1,5,3.0,2,0.465,Other brand,Convenience-driven
CON01894,1-5 years,North,T1,3,4.0,4,0.326,Other brand,Price-sensitive
CON01895,1-5 years,East,T1,2,1.0,4,0.551,DePURA Kids,Low-awareness
CON01896,0-12 months,West,T1,2,3.0,4,0.952,Other brand,Low-awareness
CON01897,0-12 months,Central,T3,5,3.0,4,0.644,Other brand,Mainstream
CON01898,1-5 years,North,T2,5,3.0,3,0.334,Other brand,Convenience-driven
CON01899,1-5 years,North,T1,4,1.0,5,0.776,DePURA Kids,Convenience-driven
CON01900,1-5 years,West,T1,5,2.0,4,0.45,DePURA Kids,Mainstream
CON01901,1-5 years,North,T2,4,3.0,3,0.87,Other brand,Mainstream
CON01902,1-5 years,North,T1,3,3.0,3,0.753,Not currently buying,Convenience-driven
CON01903,1-5 years,North,T2,5,5.0,3,0.487,Other brand,Price-sensitive
CON01904,0-12 months,South,T1,4,3.0,4,0.42,DePURA Kids,Mainstream
CON01905,6-12 years,North,T3,4,5.0,3,0.619,Other brand,Price-sensitive
CON01906,0-12 months,East,T2,2,4.0,4,0.721,Other brand,Low-awareness
CON01907,1-5 years,East,T3,4,4.0,4,0.746,DePURA Kids,Price-sensitive
CON01908,6-12 years,West,T1,5,3.0,4,0.451,Other brand,Mainstream
CON01909,1-5 years,South,T1,5,3.0,3,0.669,Other brand,Mainstream
CON01910,1-5 years,North,T3,5,4.0,4,0.712,Other brand,Price-sensitive
CON01911,0-12 months,West,T2,2,2.0,5,0.672,Other brand,Low-awareness
CON01912,0-12 months,West,T1,4,2.0,3,1.0,Other brand,Mainstream
CON01913,13-18 years,East,T1,5,3.0,3,0.753,Other brand,Mainstream
CON01914,0-12 months,West,T1,4,4.0,4,0.723,Other brand,Price-sensitive
CON01915,1-5 years,North,T2,5,3.0,4,0.742,Not currently buying,Health-conscious
CON01916,0-12 months,South,T1,3,2.0,4,1.0,DePURA Kids,Health-conscious
CON01917,0-12 months,South,T1,4,1.0,3,0.575,Not currently buying,Mainstream
CON01918,6-12 years,West,T1,3,3.0,5,0.661,Not currently buying,Mainstream
CON01919,0-12 months,South,T2,3,4.0,3,0.584,Other brand,Price-sensitive
CON01920,1-5 years,South,T1,3,3.0,4,0.642,Other brand,Convenience-driven
CON01921,0-12 months,North,T2,4,4.0,3,0.618,Other brand,Price-sensitive
CON01922,1-5 years,North,T2,4,3.0,5,0.658,DePURA Kids,Mainstream
CON01923,1-5 years,South,T1,4,2.0,4,0.762,Other brand,Health-conscious
CON01924,0-12 months,South,T1,3,3.0,3,0.825,Other brand,Convenience-driven
CON01925,0-12 months,North,T1,5,4.0,3,0.711,DePURA Kids,Price-sensitive
CON01926,6-12 years,North,T3,4,4.0,5,0.711,Not currently buying,Price-sensitive
CON01927,6-12 years,North,T2,4,3.0,4,0.686,Other brand,Mainstream
CON01928,0-12 months,East,T2,3,4.0,5,0.573,Other brand,Price-sensitive
CON01929,0-12 months,West,T3,4,2.0,4,0.52,Other brand,Mainstream
CON01930,1-5 years,Central,T2,3,4.0,4,0.557,Other brand,Price-sensitive
CON01931,0-12 months,North,T2,4,3.0,2,0.582,Other brand,Mainstream
CON01932,1-5 years,West,T3,4,4.0,5,0.736,Not currently buying,Price-sensitive
CON01933,0-12 months,East,T2,2,3.0,4,0.837,Other brand,Low-awareness
CON01934,0-12 months,East,T1,3,4.0,2,0.3,Other brand,Price-sensitive
CON01935,1-5 years,West,T3,2,4.0,4,0.505,Other brand,Low-awareness
CON01936,6-12 years,East,T1,4,4.0,4,0.391,Other brand,Price-sensitive
CON01937,1-5 years,West,T1,3,3.0,5,0.592,DePURA Kids,Mainstream
CON01938,1-5 years,South,T1,4,5.0,5,0.709,DePURA Kids,Price-sensitive
CON01939,0-12 months,West,T2,3,3.0,3,0.808,Other brand,Convenience-driven
CON01940,0-12 months,South,T1,3,4.0,5,0.869,DePURA Kids,Price-sensitive
CON01941,1-5 years,South,T1,5,3.0,4,0.556,Not currently buying,Mainstream
CON01942,0-12 months,North,T2,5,3.0,4,0.61,Other brand,Convenience-driven
CON01943,1-5 years,East,T3,5,2.0,4,0.456,Other brand,Mainstream
CON01944,1-5 years,North,T3,4,4.0,5,0.646,Other brand,Price-sensitive
CON01945,0-12 months,South,T1,3,5.0,3,0.545,Other brand,Price-sensitive
CON01946,6-12 years,East,T3,2,4.0,5,0.39,Other brand,Low-awareness
CON01947,6-12 years,West,T1,3,4.0,5,0.689,Other brand,Price-sensitive
CON01948,6-12 years,East,T2,4,,4,0.422,DePURA Kids,Convenience-driven
CON01949,0-12 months,South,T1,4,4.0,5,0.601,Other brand,Price-sensitive
CON01950,1-5 years,South,T2,5,3.0,4,0.956,Other brand,Convenience-driven
CON01951,0-12 months,North,T2,2,3.0,2,1.0,Other brand,Low-awareness
CON01952,0-12 months,West,T2,5,3.0,3,0.954,Other brand,Mainstream
CON01953,1-5 years,West,T3,3,5.0,5,0.347,Other brand,Price-sensitive
CON01954,0-12 months,East,T3,3,2.0,2,0.519,Not currently buying,Mainstream
CON01955,1-5 years,West,T3,4,2.0,4,0.499,Other brand,Mainstream
CON01956,1-5 years,West,T2,4,3.0,4,0.733,DePURA Kids,Health-conscious
CON01957,13-18 years,West,T1,3,4.0,3,0.551,Other brand,Price-sensitive
CON01958,6-12 years,East,T2,2,2.0,4,0.603,Other brand,Low-awareness
CON01959,6-12 years,South,T1,1,4.0,5,0.612,Other brand,Low-awareness
CON01960,6-12 years,Central,T2,2,3.0,2,0.309,Other brand,Low-awareness
CON01961,6-12 years,South,T1,3,3.0,2,0.529,Other brand,Mainstream
CON01962,0-12 months,West,T1,4,2.0,3,0.866,Not currently buying,Mainstream
CON01963,1-5 years,East,T1,5,2.0,5,0.731,DePURA Kids,Health-conscious
CON01964,6-12 years,South,T1,4,4.0,4,0.679,Other brand,Price-sensitive
CON01965,0-12 months,North,T3,4,4.0,4,0.645,Other brand,Price-sensitive
CON01966,0-12 months,North,T2,2,3.0,3,0.631,Not currently buying,Low-awareness
CON01967,13-18 years,Central,T2,4,3.0,5,0.586,DePURA Kids,Convenience-driven
CON01968,0-12 months,South,T1,1,2.0,5,0.696,Other brand,Low-awareness
CON01969,6-12 years,West,T1,4,4.0,4,0.767,Not currently buying,Price-sensitive
CON01970,6-12 years,East,T2,3,3.0,4,0.442,Other brand,Mainstream
CON01971,1-5 years,Central,T3,3,3.0,5,0.69,Other brand,Convenience-driven
CON01972,0-12 months,East,T1,4,2.0,5,1.0,Other brand,Health-conscious
CON01973,0-12 months,North,T2,3,4.0,4,0.606,Other brand,Price-sensitive
CON01974,6-12 years,Central,T3,3,4.0,1,0.41,Other brand,Price-sensitive
CON01975,6-12 years,East,T2,4,4.0,4,0.67,DePURA Kids,Price-sensitive
CON01976,1-5 years,West,T1,3,1.0,4,0.885,Other brand,Convenience-driven
CON01977,1-5 years,South,T1,3,5.0,3,0.476,Not currently buying,Price-sensitive
CON01978,0-12 months,South,T1,3,3.0,4,0.615,Other brand,Mainstream
CON01979,6-12 years,West,T1,3,3.0,3,0.26,Not currently buying,Convenience-driven
CON01980,0-12 months,South,T2,5,2.0,4,0.47,DePURA Kids,Mainstream
CON01981,0-12 months,West,T1,4,3.0,4,1.0,DePURA Kids,Health-conscious
CON01982,1-5 years,West,T2,3,2.0,5,0.647,Other brand,Convenience-driven
CON01983,1-5 years,South,T3,5,5.0,3,0.449,Other brand,Price-sensitive
CON01984,0-12 months,North,T2,3,4.0,3,0.526,Other brand,Price-sensitive
CON01985,1-5 years,East,T3,4,3.0,4,0.299,Other brand,Mainstream
CON01986,6-12 years,North,T1,5,3.0,4,0.69,DePURA Kids,Mainstream
CON01987,0-12 months,East,T3,5,3.0,4,0.536,Other brand,Mainstream
CON01988,1-5 years,Central,T3,4,5.0,3,0.37,Other brand,Price-sensitive
CON01989,0-12 months,South,T3,5,4.0,4,0.496,Other brand,Price-sensitive
CON01990,1-5 years,East,T2,4,4.0,4,0.76,DePURA Kids,Price-sensitive
CON01991,6-12 years,East,T2,3,4.0,3,0.177,Other brand,Price-sensitive
CON01992,6-12 years,East,T1,4,2.0,5,0.583,DePURA Kids,Mainstream
CON01993,0-12 months,South,T1,2,3.0,3,0.682,Not currently buying,Low-awareness
CON01994,1-5 years,Central,T3,5,4.0,2,0.52,Other brand,Price-sensitive
CON01995,0-12 months,North,T2,4,3.0,3,0.479,Not currently buying,Convenience-driven
CON01996,1-5 years,West,T1,2,2.0,5,0.697,Other brand,Low-awareness
CON01997,13-18 years,South,T1,4,3.0,5,0.638,Other brand,Mainstream
CON01998,0-12 months,North,T2,3,5.0,5,0.878,Not currently buying,Price-sensitive
CON01999,0-12 months,South,T1,5,4.0,3,0.419,Other brand,Price-sensitive
CON02000,6-12 years,Central,T3,4,4.0,4,0.742,Not currently buying,Price-sensitive
CON02001,0-12 months,South,T1,3,2.0,4,0.481,Not currently buying,Mainstream
CON02002,1-5 years,South,T1,4,1.0,3,0.808,Other brand,Mainstream
CON02003,0-12 months,East,T1,4,2.0,2,0.799,Not currently buying,Mainstream
CON02004,1-5 years,West,T1,2,3.0,5,0.723,Other brand,Low-awareness
CON02005,0-12 months,South,T1,3,3.0,4,0.292,DePURA Kids,Mainstream
CON02006,0-12 months,South,T1,3,5.0,3,0.659,Other brand,Price-sensitive
CON02007,0-12 months,West,T1,5,4.0,2,0.317,Not currently buying,Price-sensitive
CON02008,0-12 months,South,T1,4,3.0,5,0.816,Not currently buying,Convenience-driven
CON02009,6-12 years,West,T1,4,4.0,4,0.491,Other brand,Price-sensitive
CON02010,6-12 years,South,T1,4,5.0,4,0.607,DePURA Kids,Price-sensitive
CON02011,1-5 years,East,T3,4,5.0,3,0.449,Not currently buying,Price-sensitive
CON02012,1-5 years,North,T3,3,5.0,3,0.639,Other brand,Price-sensitive
CON02013,0-12 months,South,T1,4,3.0,4,0.584,DePURA Kids,Mainstream
CON02014,0-12 months,East,T1,4,3.0,4,0.749,Other brand,Health-conscious
CON02015,0-12 months,South,T1,5,2.0,3,0.583,Other brand,Convenience-driven
CON02016,0-12 months,West,T1,4,2.0,5,0.326,DePURA Kids,Mainstream
CON02017,0-12 months,South,T1,3,3.0,5,0.644,DePURA Kids,Mainstream
CON02018,0-12 months,West,T2,2,3.0,5,0.545,Other brand,Low-awareness
CON02019,13-18 years,West,T3,3,5.0,5,0.57,DePURA Kids,Price-sensitive
CON02020,1-5 years,East,T2,4,3.0,5,0.637,DePURA Kids,Convenience-driven
CON02021,0-12 months,West,T2,4,2.0,3,0.962,Other brand,Mainstream
CON02022,1-5 years,East,T3,4,5.0,3,0.575,Not currently buying,Price-sensitive
CON02023,1-5 years,South,T2,2,4.0,4,0.498,Other brand,Low-awareness
CON02024,0-12 months,West,T1,4,4.0,3,0.51,Not currently buying,Price-sensitive
CON02025,0-12 months,East,T3,5,2.0,3,0.855,DePURA Kids,Mainstream
CON02026,1-5 years,North,T2,3,3.0,3,0.347,DePURA Kids,Mainstream
CON02027,1-5 years,East,T3,5,5.0,5,0.335,Other brand,Price-sensitive
CON02028,0-12 months,South,T1,3,3.0,2,0.44,Other brand,Convenience-driven
CON02029,13-18 years,Central,T3,5,2.0,4,0.397,Other brand,Mainstream
CON02030,0-12 months,West,T1,5,4.0,2,1.0,Other brand,Price-sensitive
CON02031,1-5 years,East,T3,1,5.0,3,0.391,Not currently buying,Low-awareness
CON02032,0-12 months,South,T2,3,3.0,5,0.96,Other brand,Health-conscious
CON02033,0-12 months,Central,T3,5,4.0,5,0.743,Other brand,Price-sensitive
CON02034,0-12 months,South,T2,4,3.0,5,0.552,Not currently buying,Mainstream
CON02035,0-12 months,Central,T3,4,5.0,4,0.388,Other brand,Price-sensitive
CON02036,1-5 years,South,T2,4,4.0,4,0.517,Other brand,Price-sensitive
CON02037,6-12 years,South,T1,5,3.0,4,0.522,DePURA Kids,Mainstream
CON02038,0-12 months,North,T2,5,3.0,4,0.585,Other brand,Mainstream
CON02039,6-12 years,North,T2,5,3.0,4,0.75,Other brand,Convenience-driven
CON02040,1-5 years,South,T2,4,4.0,4,0.511,Other brand,Price-sensitive
CON02041,1-5 years,West,T1,4,5.0,4,0.475,Not currently buying,Price-sensitive
CON02042,0-12 months,East,T3,5,4.0,5,0.803,Not currently buying,Price-sensitive
CON02043,0-12 months,Central,T2,5,3.0,4,0.673,Not currently buying,Convenience-driven
CON02044,0-12 months,North,T2,5,3.0,3,0.979,DePURA Kids,Convenience-driven
CON02045,0-12 months,South,T1,3,2.0,4,0.673,Not currently buying,Mainstream
CON02046,1-5 years,South,T2,4,2.0,3,0.728,Other brand,Mainstream
CON02047,6-12 years,South,T1,5,5.0,4,0.342,DePURA Kids,Price-sensitive
CON02048,1-5 years,East,T3,3,5.0,2,0.659,Other brand,Price-sensitive
CON02049,0-12 months,South,T2,4,3.0,1,0.773,Not currently buying,Convenience-driven
CON02050,1-5 years,South,T1,3,2.0,4,0.77,Other brand,Convenience-driven
CON02051,1-5 years,Central,T2,3,4.0,3,0.422,DePURA Kids,Price-sensitive
CON02052,0-12 months,South,T1,2,3.0,5,0.775,Other brand,Low-awareness
CON02053,0-12 months,West,T1,5,3.0,4,0.824,Other brand,Health-conscious
CON02054,1-5 years,West,T1,5,3.0,3,0.698,Not currently buying,Convenience-driven
CON02055,1-5 years,South,T1,3,3.0,3,0.32,Other brand,Mainstream
CON02056,0-12 months,South,T1,5,5.0,2,0.408,Other brand,Price-sensitive
CON02057,0-12 months,North,T2,3,4.0,4,0.772,Not currently buying,Price-sensitive
CON02058,0-12 months,West,T3,4,4.0,5,0.605,Other brand,Price-sensitive
CON02059,1-5 years,North,T1,2,3.0,4,0.49,Other brand,Low-awareness
CON02060,0-12 months,Central,T2,5,3.0,3,0.897,DePURA Kids,Convenience-driven
CON02061,1-5 years,West,T1,4,4.0,4,0.784,Not currently buying,Price-sensitive
CON02062,0-12 months,North,T1,3,1.0,5,0.607,DePURA Kids,Convenience-driven
CON02063,6-12 years,West,T1,5,3.0,3,0.679,Other brand,Mainstream
CON02064,1-5 years,West,T1,4,2.0,5,0.5,DePURA Kids,Mainstream
CON02065,0-12 months,East,T3,3,4.0,3,0.41,Other brand,Price-sensitive
CON02066,6-12 years,West,T1,4,3.0,4,0.528,Other brand,Convenience-driven
CON02067,0-12 months,North,T1,4,4.0,4,0.556,DePURA Kids,Price-sensitive
CON02068,6-12 years,West,T2,4,5.0,1,0.531,Not currently buying,Price-sensitive
CON02069,0-12 months,South,T1,4,2.0,4,0.692,DePURA Kids,Mainstream
CON02070,6-12 years,East,T2,5,4.0,3,0.536,DePURA Kids,Price-sensitive
CON02071,6-12 years,East,T1,4,3.0,5,0.761,DePURA Kids,Health-conscious
CON02072,0-12 months,West,T1,5,1.0,5,0.562,DePURA Kids,Mainstream
CON02073,1-5 years,South,T1,3,2.0,4,0.664,Not currently buying,Convenience-driven
CON02074,0-12 months,East,T2,3,4.0,4,0.683,Other brand,Price-sensitive
CON02075,0-12 months,North,T2,3,4.0,4,0.693,Other brand,Price-sensitive
CON02076,0-12 months,East,T1,5,5.0,4,0.706,Other brand,Price-sensitive
CON02077,0-12 months,East,T1,4,4.0,4,0.807,DePURA Kids,Price-sensitive
CON02078,1-5 years,East,T2,3,2.0,2,0.677,Other brand,Mainstream
CON02079,13-18 years,East,T2,3,2.0,3,0.715,DePURA Kids,Mainstream
CON02080,0-12 months,North,T2,1,3.0,5,0.979,Other brand,Low-awareness
CON02081,1-5 years,Central,T3,2,4.0,5,0.244,Other brand,Low-awareness
CON02082,0-12 months,North,T2,2,4.0,4,0.678,Other brand,Low-awareness
CON02083,6-12 years,West,T1,5,2.0,4,0.589,DePURA Kids,Mainstream
CON02084,0-12 months,South,T2,2,4.0,5,0.802,Other brand,Low-awareness
CON02085,13-18 years,East,T1,5,3.0,3,0.519,Not currently buying,Convenience-driven
CON02086,6-12 years,West,T2,4,3.0,4,0.53,Not currently buying,Mainstream
CON02087,1-5 years,South,T2,5,3.0,4,0.301,Other brand,Mainstream
CON02088,1-5 years,North,T2,5,3.0,3,0.572,DePURA Kids,Mainstream
CON02089,0-12 months,West,T2,5,3.0,5,0.729,Other brand,Health-conscious
CON02090,0-12 months,North,T1,4,,4,0.592,Other brand,Mainstream
CON02091,6-12 years,South,T1,5,2.0,4,0.803,Other brand,Convenience-driven
CON02092,1-5 years,West,T1,3,3.0,3,0.405,Other brand,Convenience-driven
CON02093,6-12 years,North,T1,4,4.0,4,0.246,Other brand,Price-sensitive
CON02094,0-12 months,West,T1,2,4.0,3,0.486,Other brand,Low-awareness
CON02095,0-12 months,West,T1,4,4.0,3,0.839,Not currently buying,Price-sensitive
CON02096,6-12 years,South,T1,3,2.0,5,0.715,Other brand,Convenience-driven
CON02097,0-12 months,West,T1,4,2.0,5,0.457,Not currently buying,Convenience-driven
CON02098,1-5 years,West,T1,4,4.0,5,0.64,Not currently buying,Price-sensitive
CON02099,0-12 months,North,T1,2,3.0,5,0.626,Not currently buying,Low-awareness
CON02100,13-18 years,South,T1,3,1.0,4,0.528,DePURA Kids,Convenience-driven
CON02101,13-18 years,North,T1,3,2.0,4,0.405,DePURA Kids,Mainstream
CON02102,1-5 years,West,T1,3,2.0,2,0.491,Other brand,Mainstream
CON02103,1-5 years,North,T3,4,5.0,2,0.476,Other brand,Price-sensitive
CON02104,6-12 years,East,T3,3,3.0,4,0.515,Not currently buying,Mainstream
CON02105,0-12 months,South,T1,3,1.0,4,0.546,Other brand,Convenience-driven
CON02106,1-5 years,North,T1,4,3.0,3,0.275,Not currently buying,Convenience-driven
CON02107,1-5 years,South,T3,4,4.0,3,0.554,Other brand,Price-sensitive
CON02108,0-12 months,East,T1,4,2.0,4,0.714,DePURA Kids,Convenience-driven
CON02109,1-5 years,South,T3,3,3.0,4,0.351,Other brand,Mainstream
CON02110,0-12 months,Central,T2,5,2.0,3,0.594,Other brand,Mainstream
CON02111,0-12 months,West,T1,3,4.0,4,0.524,Other brand,Price-sensitive
CON02112,0-12 months,South,T1,3,5.0,5,0.522,Other brand,Price-sensitive
CON02113,6-12 years,North,T1,5,4.0,3,0.6,Other brand,Price-sensitive
CON02114,6-12 years,North,T2,5,2.0,3,0.709,DePURA Kids,Mainstream
CON02115,1-5 years,East,T2,5,3.0,4,0.555,DePURA Kids,Convenience-driven
CON02116,1-5 years,South,T1,3,3.0,5,0.565,DePURA Kids,Mainstream
CON02117,0-12 months,North,T2,3,3.0,3,0.867,Other brand,Mainstream
CON02118,1-5 years,South,T3,4,3.0,3,0.452,Other brand,Mainstream
CON02119,0-12 months,East,T3,4,2.0,3,0.627,Other brand,Mainstream
CON02120,0-12 months,South,T3,4,4.0,4,0.643,Not currently buying,Price-sensitive
CON02121,0-12 months,South,T1,5,3.0,4,0.703,DePURA Kids,Health-conscious
CON02122,0-12 months,Central,T2,4,4.0,3,0.579,Not currently buying,Price-sensitive
CON02123,0-12 months,South,T1,5,5.0,5,0.848,DePURA Kids,Price-sensitive
CON02124,13-18 years,East,T1,4,3.0,3,0.672,DePURA Kids,Mainstream
CON02125,0-12 months,West,T1,2,3.0,4,0.776,Not currently buying,Low-awareness
CON02126,0-12 months,South,T1,4,2.0,4,0.284,Other brand,Mainstream
CON02127,0-12 months,South,T1,3,3.0,4,0.651,Other brand,Convenience-driven
CON02128,0-12 months,North,T2,4,3.0,5,0.808,Other brand,Convenience-driven
CON02129,0-12 months,North,T2,4,3.0,5,0.806,Other brand,Convenience-driven
CON02130,13-18 years,East,T1,4,4.0,5,0.285,Not currently buying,Price-sensitive
CON02131,0-12 months,West,T1,3,2.0,4,0.956,Not currently buying,Convenience-driven
CON02132,1-5 years,West,T1,4,3.0,4,0.464,DePURA Kids,Convenience-driven
CON02133,1-5 years,West,T1,3,4.0,3,0.353,DePURA Kids,Price-sensitive
