consumer_id,child_age_group,region,city_tier,parent_age_group,income_band,awareness,purchase_channel,purchase_frequency,price_sensitivity,brand_trust,recommendation_source,adherence_score,aware_of_recall,current_brand
CON01884,0-12 months,East,T1,40+,>1L,5,Quick Commerce,Monthly,,3,Pediatrician,0.931,False,Other brand
CON01885,0-12 months,East,T3,35-39,25k-50k,4,E-Pharmacy,Monthly,3,3,Online/Social media,0.72,True,Other brand
CON01886,0-12 months,West,T1,35-39,50k-1L,5,Quick Commerce,Monthly,2,4,Pediatrician,0.961,False,DePURA Kids
CON01887,6-12 years,South,T1,30-34,<25k,3,Quick Commerce,Occasionally,2,3,Pharmacist,0.387,False,Other brand
CON01888,0-12 months,South,T2,25-29,>1L,5,Retail Chemist,Every 2-3 months,2,5,Pediatrician,0.578,False,DePURA Kids
CON01889,6-12 years,West,T1,40+,>1L,3,Pharmacy Chain,Monthly,3,5,Pediatrician,0.809,False,Other brand
CON01890,1-5 years,North,T2,35-39,<25k,5,Retail Chemist,Monthly,4,2,Online/Social media,0.718,False,DePURA Kids
CON01891,0-12 months,South,T2,25-29,<25k,5,Quick Commerce,Monthly,4,4,Online/Social media,0.728,False,Other brand
CON01892,1-5 years,Central,T2,30-34,>1L,3,Retail Chemist,Occasionally,3,3,Pharmacist,0.49,True,Other brand
CON01893,0-12 months,West,T1,30-34,25k-50k,5,E-Pharmacy,Occasionally,3,2,Pediatrician,0.465,True,Other brand
CON01894,1-5 years,North,T1,25-29,<25k,3,Pharmacy Chain,Occasionally,4,4,Online/Social media,0.326,False,Other brand
CON01895,1-5 years,East,T1,25-29,>1L,2,Pharmacy Chain,Every 2-3 months,1,4,Family/Friends,0.551,False,DePURA Kids
CON01896,0-12 months,West,T1,40+,50k-1L,2,Retail Chemist,Monthly,3,4,Pediatrician,0.952,False,Other brand
CON01897,0-12 months,Central,T3,35-39,50k-1L,5,Retail Chemist,Every 2-3 months,3,4,Gynecologist,0.644,False,Other brand
CON01898,1-5 years,North,T2,25-29,<25k,5,E-Pharmacy,Occasionally,3,3,Online/Social media,0.334,False,Other brand
CON01899,1-5 years,North,T1,35-39,50k-1L,4,E-Pharmacy,Monthly,1,5,Pediatrician,0.776,False,DePURA Kids
CON01900,1-5 years,West,T1,18-24,50k-1L,5,Pharmacy Chain,Occasionally,2,4,Online/Social media,0.45,False,DePURA Kids
CON01901,1-5 years,North,T2,30-34,>1L,4,Retail Chemist,Monthly,3,3,Pediatrician,0.87,True,Other brand
CON01902,1-5 years,North,T1,18-24,50k-1L,3,E-Pharmacy,Monthly,3,3,Pediatrician,0.753,False,Not currently buying
CON01903,1-5 years,North,T2,25-29,25k-50k,5,Pharmacy Chain,Occasionally,5,3,Pediatrician,0.487,False,Other brand
CON01904,0-12 months,South,T1,25-29,25k-50k,4,Pharmacy Chain,Occasionally,3,4,Family/Friends,0.42,False,DePURA Kids
CON01905,6-12 years,North,T3,25-29,25k-50k,4,E-Pharmacy,Every 2-3 months,5,3,Pediatrician,0.619,False,Other brand
CON01906,0-12 months,East,T2,25-29,<25k,2,Retail Chemist,Monthly,4,4,Pediatrician,0.721,False,Other brand
CON01907,1-5 years,East,T3,30-34,25k-50k,4,Retail Chemist,Monthly,4,4,Pediatrician,0.746,False,DePURA Kids
CON01908,6-12 years,West,T1,25-29,50k-1L,5,Retail Chemist,Occasionally,3,4,Gynecologist,0.451,False,Other brand
CON01909,1-5 years,South,T1,30-34,>1L,5,Retail Chemist,Every 2-3 months,3,3,Pediatrician,0.669,True,Other brand
CON01910,1-5 years,North,T3,30-34,<25k,5,Hospital Pharmacy,Monthly,4,4,Pediatrician,0.712,False,Other brand
CON01911,0-12 months,West,T2,30-34,25k-50k,2,E-Pharmacy,Every 2-3 months,2,5,Pharmacist,0.672,False,Other brand
CON01912,0-12 months,West,T1,18-24,>1L,4,Retail Chemist,Monthly,2,3,Pediatrician,1.0,True,Other brand
CON01913,13-18 years,East,T1,35-39,50k-1L,5,Retail Chemist,Monthly,3,3,Family/Friends,0.753,False,Other brand
CON01914,0-12 months,West,T1,35-39,<25k,4,Quick Commerce,Monthly,4,4,Pediatrician,0.723,False,Other brand
CON01915,1-5 years,North,T2,35-39,50k-1L,5,Retail Chemist,Monthly,3,4,Pharmacist,0.742,False,Not currently buying
CON01916,0-12 months,South,T1,30-34,>1L,3,Retail Chemist,Monthly,2,4,Pediatrician,1.0,True,DePURA Kids
CON01917,0-12 months,South,T1,35-39,>1L,4,Retail Chemist,Every 2-3 months,1,3,Pharmacist,0.575,False,Not currently buying
CON01918,6-12 years,West,T1,30-34,25k-50k,3,Pharmacy Chain,Every 2-3 months,3,5,Pediatrician,0.661,False,Not currently buying
CON01919,0-12 months,South,T2,30-34,>1L,3,Hospital Pharmacy,Every 2-3 months,4,3,Online/Social media,0.584,False,Other brand
CON01920,1-5 years,South,T1,18-24,>1L,3,E-Pharmacy,Every 2-3 months,3,4,Pediatrician,0.642,False,Other brand
CON01921,0-12 months,North,T2,25-29,<25k,4,Retail Chemist,Every 2-3 months,4,3,Family/Friends,0.618,False,Other brand
CON01922,1-5 years,North,T2,35-39,50k-1L,4,Retail Chemist,Every 2-3 months,3,5,Pediatrician,0.658,False,DePURA Kids
CON01923,1-5 years,South,T1,35-39,50k-1L,4,Retail Chemist,Monthly,2,4,Pediatrician,0.762,False,Other brand
CON01924,0-12 months,South,T1,30-34,>1L,3,Quick Commerce,Monthly,3,3,Pediatrician,0.825,False,Other brand
CON01925,0-12 months,North,T1,30-34,50k-1L,5,Retail Chemist,Monthly,4,3,Pediatrician,0.711,False,DePURA Kids
CON01926,6-12 years,North,T3,25-29,25k-50k,4,Retail Chemist,Monthly,4,5,Pediatrician,0.711,False,Not currently buying
CON01927,6-12 years,North,T2,25-29,50k-1L,4,Retail Chemist,Every 2-3 months,3,4,Pediatrician,0.686,False,Other brand
CON01928,0-12 months,East,T2,30-34,25k-50k,3,E-Pharmacy,Every 2-3 months,4,5,Pediatrician,0.573,False,Other brand
CON01929,0-12 months,West,T3,25-29,>1L,4,Retail Chemist,Every 2-3 months,2,4,Gynecologist,0.52,False,Other brand
CON01930,1-5 years,Central,T2,40+,<25k,3,Hospital Pharmacy,Every 2-3 months,4,4,Pediatrician,0.557,True,Other brand
CON01931,0-12 months,North,T2,30-34,25k-50k,4,Pharmacy Chain,Every 2-3 months,3,2,Family/Friends,0.582,False,Other brand
CON01932,1-5 years,West,T3,40+,<25k,4,E-Pharmacy,Monthly,4,5,Family/Friends,0.736,False,Not currently buying
CON01933,0-12 months,East,T2,30-34,25k-50k,2,Retail Chemist,Monthly,3,4,Pediatrician,0.837,False,Other brand
CON01934,0-12 months,East,T1,30-34,25k-50k,3,Retail Chemist,One-time,4,2,Family/Friends,0.3,False,Other brand
CON01935,1-5 years,West,T3,30-34,25k-50k,2,Retail Chemist,Every 2-3 months,4,4,Family/Friends,0.505,False,Other brand
CON01936,6-12 years,East,T1,30-34,<25k,4,E-Pharmacy,Occasionally,4,4,Family/Friends,0.391,False,Other brand
CON01937,1-5 years,West,T1,30-34,>1L,3,Retail Chemist,Every 2-3 months,3,5,Pediatrician,0.592,True,DePURA Kids
CON01938,1-5 years,South,T1,25-29,<25k,4,E-Pharmacy,Monthly,5,5,Pediatrician,0.709,False,DePURA Kids
CON01939,0-12 months,West,T2,30-34,50k-1L,3,E-Pharmacy,Monthly,3,3,Online/Social media,0.808,False,Other brand
CON01940,0-12 months,South,T1,40+,25k-50k,3,Pharmacy Chain,Monthly,4,5,Pediatrician,0.869,False,DePURA Kids
CON01941,1-5 years,South,T1,30-34,50k-1L,5,Pharmacy Chain,Every 2-3 months,3,4,Pediatrician,0.556,True,Not currently buying
CON01942,0-12 months,North,T2,40+,50k-1L,5,E-Pharmacy,Every 2-3 months,3,4,Pediatrician,0.61,False,Other brand
CON01943,1-5 years,East,T3,40+,25k-50k,5,Retail Chemist,Occasionally,2,4,Pediatrician,0.456,False,Other brand
CON01944,1-5 years,North,T3,25-29,25k-50k,4,Hospital Pharmacy,Every 2-3 months,4,5,Family/Friends,0.646,False,Other brand
CON01945,0-12 months,South,T1,25-29,<25k,3,Pharmacy Chain,Every 2-3 months,5,3,Gynecologist,0.545,True,Other brand
CON01946,6-12 years,East,T3,35-39,<25k,2,Hospital Pharmacy,Occasionally,4,5,Pediatrician,0.39,False,Other brand
CON01947,6-12 years,West,T1,40+,50k-1L,3,Retail Chemist,Every 2-3 months,4,5,Pediatrician,0.689,False,Other brand
CON01948,6-12 years,East,T2,30-34,50k-1L,4,E-Pharmacy,Occasionally,,4,Online/Social media,0.422,True,DePURA Kids
CON01949,0-12 months,South,T1,30-34,50k-1L,4,Quick Commerce,Every 2-3 months,4,5,Family/Friends,0.601,False,Other brand
CON01950,1-5 years,South,T2,35-39,>1L,5,E-Pharmacy,Monthly,3,4,Pediatrician,0.956,False,Other brand
CON01951,0-12 months,North,T2,30-34,25k-50k,2,E-Pharmacy,Monthly,3,2,Family/Friends,1.0,True,Other brand
CON01952,0-12 months,West,T2,35-39,>1L,5,Hospital Pharmacy,Monthly,3,3,Pediatrician,0.954,False,Other brand
CON01953,1-5 years,West,T3,35-39,<25k,3,Retail Chemist,Occasionally,5,5,Pediatrician,0.347,False,Other brand
CON01954,0-12 months,East,T3,30-34,25k-50k,3,Pharmacy Chain,Every 2-3 months,2,2,Family/Friends,0.519,False,Not currently buying
CON01955,1-5 years,West,T3,40+,>1L,4,Retail Chemist,Occasionally,2,4,Online/Social media,0.499,False,Other brand
CON01956,1-5 years,West,T2,35-39,50k-1L,4,Retail Chemist,Monthly,3,4,Pediatrician,0.733,False,DePURA Kids
CON01957,13-18 years,West,T1,40+,25k-50k,3,E-Pharmacy,Every 2-3 months,4,3,Pharmacist,0.551,False,Other brand
CON01958,6-12 years,East,T2,35-39,50k-1L,2,Pharmacy Chain,Every 2-3 months,2,4,Pediatrician,0.603,False,Other brand
CON01959,6-12 years,South,T1,30-34,>1L,1,Pharmacy Chain,Every 2-3 months,4,5,Pediatrician,0.612,False,Other brand
CON01960,6-12 years,Central,T2,30-34,>1L,2,Retail Chemist,Occasionally,3,2,Gynecologist,0.309,False,Other brand
CON01961,6-12 years,South,T1,25-29,25k-50k,3,Pharmacy Chain,Every 2-3 months,3,2,Online/Social media,0.529,True,Other brand
CON01962,0-12 months,West,T1,25-29,>1L,4,Retail Chemist,Monthly,2,3,Pediatrician,0.866,True,Not currently buying
CON01963,1-5 years,East,T1,30-34,>1L,5,Retail Chemist,Monthly,2,5,Online/Social media,0.731,False,DePURA Kids
CON01964,6-12 years,South,T1,25-29,50k-1L,4,Retail Chemist,Every 2-3 months,4,4,Online/Social media,0.679,False,Other brand
CON01965,0-12 months,North,T3,25-29,<25k,4,Retail Chemist,Every 2-3 months,4,4,Pediatrician,0.645,False,Other brand
CON01966,0-12 months,North,T2,25-29,25k-50k,2,Retail Chemist,Every 2-3 months,3,3,Gynecologist,0.631,True,Not currently buying
CON01967,13-18 years,Central,T2,30-34,<25k,4,E-Pharmacy,Every 2-3 months,3,5,Online/Social media,0.586,False,DePURA Kids
CON01968,0-12 months,South,T1,25-29,50k-1L,1,Retail Chemist,Every 2-3 months,2,5,Gynecologist,0.696,False,Other brand
CON01969,6-12 years,West,T1,35-39,50k-1L,4,Quick Commerce,Monthly,4,4,Pediatrician,0.767,True,Not currently buying
CON01970,6-12 years,East,T2,30-34,>1L,3,Retail Chemist,Occasionally,3,4,Pediatrician,0.442,False,Other brand
CON01971,1-5 years,Central,T3,25-29,<25k,3,E-Pharmacy,Every 2-3 months,3,5,Family/Friends,0.69,False,Other brand
CON01972,0-12 months,East,T1,30-34,50k-1L,4,Retail Chemist,Monthly,2,5,Pediatrician,1.0,False,Other brand
CON01973,0-12 months,North,T2,25-29,50k-1L,3,Quick Commerce,Every 2-3 months,4,4,Gynecologist,0.606,False,Other brand
CON01974,6-12 years,Central,T3,18-24,50k-1L,3,Retail Chemist,Occasionally,4,1,Gynecologist,0.41,True,Other brand
CON01975,6-12 years,East,T2,40+,<25k,4,E-Pharmacy,Every 2-3 months,4,4,Pediatrician,0.67,False,DePURA Kids
CON01976,1-5 years,West,T1,25-29,>1L,3,E-Pharmacy,Monthly,1,4,Family/Friends,0.885,False,Other brand
CON01977,1-5 years,South,T1,30-34,>1L,3,Hospital Pharmacy,Occasionally,5,3,Pediatrician,0.476,True,Not currently buying
CON01978,0-12 months,South,T1,25-29,50k-1L,3,Hospital Pharmacy,Every 2-3 months,3,4,Online/Social media,0.615,False,Other brand
CON01979,6-12 years,West,T1,25-29,50k-1L,3,E-Pharmacy,One-time,3,3,Pharmacist,0.26,False,Not currently buying
CON01980,0-12 months,South,T2,18-24,50k-1L,5,Hospital Pharmacy,Occasionally,2,4,Pediatrician,0.47,False,DePURA Kids
CON01981,0-12 months,West,T1,30-34,25k-50k,4,Pharmacy Chain,Monthly,3,4,Pediatrician,1.0,False,DePURA Kids
CON01982,1-5 years,West,T2,35-39,25k-50k,3,E-Pharmacy,Every 2-3 months,2,5,Gynecologist,0.647,False,Other brand
CON01983,1-5 years,South,T3,25-29,<25k,5,Retail Chemist,Occasionally,5,3,Family/Friends,0.449,True,Other brand
CON01984,0-12 months,North,T2,30-34,25k-50k,3,Pharmacy Chain,Every 2-3 months,4,3,Pediatrician,0.526,False,Other brand
CON01985,1-5 years,East,T3,40+,50k-1L,4,Retail Chemist,One-time,3,4,Family/Friends,0.299,False,Other brand
CON01986,6-12 years,North,T1,25-29,>1L,5,Pharmacy Chain,Every 2-3 months,3,4,Pediatrician,0.69,False,DePURA Kids
CON01987,0-12 months,East,T3,30-34,50k-1L,5,Retail Chemist,Every 2-3 months,3,4,Family/Friends,0.536,False,Other brand
CON01988,1-5 years,Central,T3,30-34,<25k,4,Retail Chemist,Occasionally,5,3,Online/Social media,0.37,True,Other brand
CON01989,0-12 months,South,T3,30-34,<25k,5,Retail Chemist,Occasionally,4,4,Pediatrician,0.496,False,Other brand
CON01990,1-5 years,East,T2,30-34,<25k,4,E-Pharmacy,Monthly,4,4,Pediatrician,0.76,True,DePURA Kids
CON01991,6-12 years,East,T2,30-34,25k-50k,3,Hospital Pharmacy,One-time,4,3,Online/Social media,0.177,True,Other brand
CON01992,6-12 years,East,T1,25-29,>1L,4,Hospital Pharmacy,Every 2-3 months,2,5,Pharmacist,0.583,False,DePURA Kids
CON01993,0-12 months,South,T1,25-29,50k-1L,2,E-Pharmacy,Every 2-3 months,3,3,Pharmacist,0.682,False,Not currently buying
CON01994,1-5 years,Central,T3,30-34,<25k,5,Pharmacy Chain,Every 2-3 months,4,2,Pediatrician,0.52,False,Other brand
CON01995,0-12 months,North,T2,30-34,25k-50k,4,Quick Commerce,Occasionally,3,3,Family/Friends,0.479,False,Not currently buying
CON01996,1-5 years,West,T1,25-29,50k-1L,2,Hospital Pharmacy,Every 2-3 months,2,5,Pediatrician,0.697,False,Other brand
CON01997,13-18 years,South,T1,30-34,50k-1L,4,Retail Chemist,Every 2-3 months,3,5,Family/Friends,0.638,False,Other brand
CON01998,0-12 months,North,T2,30-34,<25k,3,Retail Chemist,Monthly,5,5,Pediatrician,0.878,False,Not currently buying
CON01999,0-12 months,South,T1,25-29,50k-1L,5,Retail Chemist,Occasionally,4,3,Pharmacist,0.419,True,Other brand
CON02000,6-12 years,Central,T3,30-34,<25k,4,E-Pharmacy,Monthly,4,4,Pediatrician,0.742,False,Not currently buying
CON02001,0-12 months,South,T1,35-39,50k-1L,3,Retail Chemist,Occasionally,2,4,Pediatrician,0.481,False,Not currently buying
CON02002,1-5 years,South,T1,25-29,>1L,4,Retail Chemist,Monthly,1,3,Pediatrician,0.808,False,Other brand
CON02003,0-12 months,East,T1,30-34,50k-1L,4,Retail Chemist,Monthly,2,2,Pharmacist,0.799,True,Not currently buying
CON02004,1-5 years,West,T1,40+,>1L,2,E-Pharmacy,Monthly,3,5,Pediatrician,0.723,False,Other brand
CON02005,0-12 months,South,T1,40+,25k-50k,3,Hospital Pharmacy,One-time,3,4,Gynecologist,0.292,False,DePURA Kids
CON02006,0-12 months,South,T1,18-24,<25k,3,E-Pharmacy,Every 2-3 months,5,3,Online/Social media,0.659,False,Other brand
CON02007,0-12 months,West,T1,30-34,>1L,5,Retail Chemist,Occasionally,4,2,Gynecologist,0.317,False,Not currently buying
CON02008,0-12 months,South,T1,35-39,>1L,4,E-Pharmacy,Monthly,3,5,Pediatrician,0.816,False,Not currently buying
CON02009,6-12 years,West,T1,30-34,50k-1L,4,Retail Chemist,Occasionally,4,4,Family/Friends,0.491,False,Other brand
CON02010,6-12 years,South,T1,40+,25k-50k,4,Retail Chemist,Every 2-3 months,5,4,Pediatrician,0.607,True,DePURA Kids
CON02011,1-5 years,East,T3,25-29,25k-50k,4,Retail Chemist,Occasionally,5,3,Pediatrician,0.449,True,Not currently buying
CON02012,1-5 years,North,T3,18-24,50k-1L,3,Retail Chemist,Every 2-3 months,5,3,Online/Social media,0.639,True,Other brand
CON02013,0-12 months,South,T1,25-29,50k-1L,4,Retail Chemist,Every 2-3 months,3,4,Pediatrician,0.584,False,DePURA Kids
CON02014,0-12 months,East,T1,35-39,25k-50k,4,Pharmacy Chain,Monthly,3,4,Pediatrician,0.749,False,Other brand
CON02015,0-12 months,South,T1,30-34,>1L,5,Quick Commerce,Every 2-3 months,2,3,Online/Social media,0.583,True,Other brand
CON02016,0-12 months,West,T1,35-39,50k-1L,4,Pharmacy Chain,Occasionally,2,5,Pharmacist,0.326,False,DePURA Kids
CON02017,0-12 months,South,T1,30-34,50k-1L,3,Pharmacy Chain,Every 2-3 months,3,5,Online/Social media,0.644,False,DePURA Kids
CON02018,0-12 months,West,T2,30-34,50k-1L,2,Hospital Pharmacy,Every 2-3 months,3,5,Family/Friends,0.545,False,Other brand
CON02019,13-18 years,West,T3,30-34,25k-50k,3,Hospital Pharmacy,Every 2-3 months,5,5,Pediatrician,0.57,False,DePURA Kids
CON02020,1-5 years,East,T2,25-29,25k-50k,4,E-Pharmacy,Every 2-3 months,3,5,Pediatrician,0.637,False,DePURA Kids
CON02021,0-12 months,West,T2,25-29,50k-1L,4,Retail Chemist,Monthly,2,3,Online/Social media,0.962,True,Other brand
CON02022,1-5 years,East,T3,35-39,<25k,4,Retail Chemist,Every 2-3 months,5,3,Pharmacist,0.575,False,Not currently buying
CON02023,1-5 years,South,T2,30-34,<25k,2,E-Pharmacy,Occasionally,4,4,Pharmacist,0.498,False,Other brand
CON02024,0-12 months,West,T1,30-34,50k-1L,4,Retail Chemist,Every 2-3 months,4,3,Family/Friends,0.51,True,Not currently buying
CON02025,0-12 months,East,T3,35-39,>1L,5,Retail Chemist,Monthly,2,3,Pediatrician,0.855,False,DePURA Kids
CON02026,1-5 years,North,T2,18-24,50k-1L,3,Retail Chemist,Occasionally,3,3,Online/Social media,0.347,False,DePURA Kids
CON02027,1-5 years,East,T3,30-34,<25k,5,Retail Chemist,Occasionally,5,5,Online/Social media,0.335,False,Other brand
CON02028,0-12 months,South,T1,18-24,50k-1L,3,Quick Commerce,Occasionally,3,2,Family/Friends,0.44,True,Other brand
CON02029,13-18 years,Central,T3,30-34,50k-1L,5,Retail Chemist,Occasionally,2,4,Family/Friends,0.397,False,Other brand
CON02030,0-12 months,West,T1,35-39,50k-1L,5,E-Pharmacy,Monthly,4,2,Pediatrician,1.0,True,Other brand
CON02031,1-5 years,East,T3,18-24,25k-50k,1,Pharmacy Chain,Occasionally,5,3,Pharmacist,0.391,False,Not currently buying
CON02032,0-12 months,South,T2,35-39,25k-50k,3,Retail Chemist,Monthly,3,5,Pediatrician,0.96,False,Other brand
CON02033,0-12 months,Central,T3,25-29,25k-50k,5,E-Pharmacy,Monthly,4,5,Family/Friends,0.743,False,Other brand
CON02034,0-12 months,South,T2,25-29,25k-50k,4,Retail Chemist,Every 2-3 months,3,5,Online/Social media,0.552,False,Not currently buying
CON02035,0-12 months,Central,T3,18-24,25k-50k,4,Retail Chemist,Occasionally,5,4,Pharmacist,0.388,False,Other brand
CON02036,1-5 years,South,T2,30-34,25k-50k,4,Hospital Pharmacy,Every 2-3 months,4,4,Pediatrician,0.517,False,Other brand
CON02037,6-12 years,South,T1,25-29,50k-1L,5,Retail Chemist,Every 2-3 months,3,4,Pediatrician,0.522,False,DePURA Kids
CON02038,0-12 months,North,T2,30-34,25k-50k,5,Retail Chemist,Every 2-3 months,3,4,Pediatrician,0.585,False,Other brand
CON02039,6-12 years,North,T2,30-34,25k-50k,5,E-Pharmacy,Monthly,3,4,Pediatrician,0.75,False,Other brand
CON02040,1-5 years,South,T2,30-34,25k-50k,4,Retail Chemist,Every 2-3 months,4,4,Gynecologist,0.511,False,Other brand
CON02041,1-5 years,West,T1,25-29,50k-1L,4,Quick Commerce,Occasionally,5,4,Pediatrician,0.475,True,Not currently buying
CON02042,0-12 months,East,T3,25-29,>1L,5,Retail Chemist,Monthly,4,5,Pediatrician,0.803,False,Not currently buying
CON02043,0-12 months,Central,T2,25-29,>1L,5,Quick Commerce,Every 2-3 months,3,4,Pharmacist,0.673,False,Not currently buying
CON02044,0-12 months,North,T2,35-39,25k-50k,5,E-Pharmacy,Monthly,3,3,Pediatrician,0.979,True,DePURA Kids
CON02045,0-12 months,South,T1,30-34,50k-1L,3,Hospital Pharmacy,Every 2-3 months,2,4,Pediatrician,0.673,False,Not currently buying
CON02046,1-5 years,South,T2,35-39,50k-1L,4,Retail Chemist,Monthly,2,3,Family/Friends,0.728,False,Other brand
CON02047,6-12 years,South,T1,25-29,25k-50k,5,Retail Chemist,Occasionally,5,4,Pediatrician,0.342,False,DePURA Kids
CON02048,1-5 years,East,T3,35-39,<25k,3,Hospital Pharmacy,Every 2-3 months,5,2,Pediatrician,0.659,True,Other brand
CON02049,0-12 months,South,T2,35-39,50k-1L,4,E-Pharmacy,Monthly,3,1,Online/Social media,0.773,False,Not currently buying
CON02050,1-5 years,South,T1,18-24,>1L,3,E-Pharmacy,Monthly,2,4,Pediatrician,0.77,True,Other brand
CON02051,1-5 years,Central,T2,25-29,25k-50k,3,Retail Chemist,Occasionally,4,3,Pediatrician,0.422,False,DePURA Kids
CON02052,0-12 months,South,T1,25-29,50k-1L,2,Retail Chemist,Monthly,3,5,Online/Social media,0.775,False,Other brand
CON02053,0-12 months,West,T1,30-34,<25k,5,Pharmacy Chain,Monthly,3,4,Pediatrician,0.824,True,Other brand
CON02054,1-5 years,West,T1,30-34,>1L,5,Quick Commerce,Every 2-3 months,3,3,Pediatrician,0.698,False,Not currently buying
CON02055,1-5 years,South,T1,25-29,>1L,3,Retail Chemist,Occasionally,3,3,Pediatrician,0.32,False,Other brand
CON02056,0-12 months,South,T1,30-34,25k-50k,5,Retail Chemist,Occasionally,5,2,Gynecologist,0.408,True,Other brand
CON02057,0-12 months,North,T2,35-39,50k-1L,3,Retail Chemist,Monthly,4,4,Pediatrician,0.772,False,Not currently buying
CON02058,0-12 months,West,T3,35-39,25k-50k,4,Retail Chemist,Every 2-3 months,4,5,Pharmacist,0.605,False,Other brand
CON02059,1-5 years,North,T1,30-34,25k-50k,2,Pharmacy Chain,Occasionally,3,4,Pharmacist,0.49,False,Other brand
CON02060,0-12 months,Central,T2,35-39,>1L,5,E-Pharmacy,Monthly,3,3,Pediatrician,0.897,False,DePURA Kids
CON02061,1-5 years,West,T1,18-24,25k-50k,4,Retail Chemist,Monthly,4,4,Pediatrician,0.784,True,Not currently buying
CON02062,0-12 months,North,T1,40+,>1L,3,Quick Commerce,Every 2-3 months,1,5,Online/Social media,0.607,False,DePURA Kids
CON02063,6-12 years,West,T1,18-24,25k-50k,5,Pharmacy Chain,Every 2-3 months,3,3,Pediatrician,0.679,True,Other brand
CON02064,1-5 years,West,T1,30-34,>1L,4,Retail Chemist,Every 2-3 months,2,5,Pediatrician,0.5,False,DePURA Kids
CON02065,0-12 months,East,T3,30-34,<25k,3,E-Pharmacy,Occasionally,4,3,Gynecologist,0.41,False,Other brand
CON02066,6-12 years,West,T1,40+,50k-1L,4,E-Pharmacy,Every 2-3 months,3,4,Family/Friends,0.528,False,Other brand
CON02067,0-12 months,North,T1,30-34,>1L,4,E-Pharmacy,Every 2-3 months,4,4,Gynecologist,0.556,False,DePURA Kids
CON02068,6-12 years,West,T2,30-34,25k-50k,4,Retail Chemist,Every 2-3 months,5,1,Online/Social media,0.531,True,Not currently buying
